activation energies formation evaporation vacancy clusters silicon
automated mapping social networks wild birds
behavioural trait assortment social network patterns implications
bicontinuous minimal surface nanostructures polymer blend solar cells
bright cavity polariton solitons
carrier lifetime exfoliated layer graphene determined intersubband optical transitions
charge transfer states conjugated polymer fullerene blends weakly bound excitons polymer photovoltaics
cloning dirac fermions graphene superlattices
coherent raman detected electron spin resonance spectroscopy metalloproteins linking electron spin resonance magnetic circular dichroism
coherent raman spectroscopy quantum entangled exciton state cdte
coherent supercontinuum generation photonic crystal fiber normal group velocity dispersion
consensus decision making fish
coupling positron atom scattering channels first inelastic threshold
crystalline phases polydisperse spheres
depletion potentials highly size asymmetric binary hard sphere mixtures comparison simulation results theory
dipolar spin waves lateral magnetic superlattices
direct measurement spatial spectral structure waveguided parametric conversion
direct observation electron capture reemission divacancy charge transient positron spectroscopy
supramolecular ordering influence exciton transport conjugated systems insight atomistic simulations
dual band terahertz waveguiding planar metal surface patterned annular holes
sensitized solar cells based oriented nanotube arrays transport trapping transfer electrons
dynamic order disorder atomistic models structural glass formers
electromagnetically induced transparency acetylene molecules counterpropagating beams schemes
electronic excitation atomic adsorption metals comparison initio model calculations
encapsulated inorganic nanostructures route sizable modulated noncovalent tube potentials carbon nanotubes
field tuneable diamagnetism ferromagnetic superconducting core shell structures
finite temperature critical point glass transition
first order dynamical phase transition models glasses approach based ensembles histories
heralded generation ultrafast single photons pure quantum states
highly confined guiding terahertz surface plasmon polaritons structured metal surfaces
impact valley polarization resistivity dimensions
interaction driven spectrum reconstruction bilayer graphene
light scattering finite obstacle fano resonances
liquid liquid phase transition supercooled yttria alumina
loss silica hollow core fibers spectral region
magnetization measurements ginzburg landau simulations micron size samples evidence unusual critical behavior mesoscopic type superconductors
metallic behaviour quantum wells strong intervalley scattering
metallic mode confinement microstructured fibres
multicolor quantum metrology entangled photons
narrowband high fidelity fibre source heralded single photons
network topology fragility tetrahedral glass forming liquids
noise controlled signal transmission multithread semiconductor neuron
nonclassical photon interference separate intrinsically narrowband fibre sources
nonlocal desorption chlorobenzene molecules surface charge injection scanning tunneling microscope remote control atomic manipulation
observation bright solitons semiconductor microcavity
optical energies alinn epilayers
bandwidth supercontinuum generation centimeter segments highly nonlinear tellurite pcfs
oxygen site specific probe structure water oxide materials
pauli spin blockade transport silicon double quantum
phase behavior polydisperse spheres simulation strategies application freezing transition
photons walking line quantum walk adjustable coin operations
polarized supercontinuum birefringent photonic crystal fibre pumped application tuneable visible generation
preparation relaxation stable glassy states simulated liquid
pressure sensing electronic amplification functionalized graphite silicone composite
raman scattering measurements first principles calculations strain induced phonon shifts monolayer
rapid simulation protein motion merging flexibility rigidity normal mode analyses
real time situ atomic force microscopy imaging bismuth crystal growth
reduced charge transfer exciton recombination organic semiconductor heterojunctions molecular doping
repair stabilization confined nanoscale systems inorganic nanowires within single walled carbon nanotubes
simulation loss mechanisms organic solar cells description mesoscopic monte carlo technique evaluation first reaction method
site energy selective intramolecular manipulation polychlorinated biphenyl molecules
spin valley polarization dependence resistivity dimensions
spin transfer torque assisted domain wall creep multilayer wire
stacking dependent superstructures stepped armchair interfaces bilayer trilayer graphene
structural phase changes amorphous solid water films revealed positron beam spectroscopy
structural correlations generation polaron pairs bandgap polymers photovoltaics
structural transformations vitrification fragile glass forming system caal
surface potential variations graphene induced nanostructured crystalline ionic substrates
tailored photon pair generation optical fibers
tapered fibers embedded silica aerogel
interplay mutations electronic properties disease related genes
temporal selfish herd predation risk aggregations form
transport signatures pseudomagnetic landau levels strained graphene ribbons
tunneling negative differential resistance flexible active composite
dimensional localization exciton polaritons microcavities
ultrabroadband polarization analysis terahertz pulses
ultrafast laser inscription integrated photonic lantern
visibly “white light generation uniform photonic crystal fiber using microchip laser
vortex lattices coherently pumped polariton microcavities
waveguide artefacts terahertz near field imaging
ordered gold strings coating nanoparticles mesogens
artificial material approach flat frequency lenses
statistical study mass density structure infrared dark clouds
search gravitational wave bursts second joint ligo virgo
asymmetric coalescence reactively wetting droplets
calibration moving puncture simulations
coherent control rydberg states silicon
coherent coupling distant excitons revealed dimensional nonlinear hyperspectral imaging
creation measurement long lived magnetic monopole currents spin
decomposition controlled surface morphology langmuir evaporation gaas
direct indirect excitons semiconductor coupled quantum wells applied electric field
direct observation magnetic monopole defects artificial spin system letter
drift diffusion model fragmentation external ring structure photoluminescence pattern emitted indirect excitons coupled quantum wells
dust historical galactic type supernova remnants herschel
dynamics crystallization disorder annealing pcbm bulk heterojunctions
electronic optical properties boron doped nanocrystalline diamond films
emerging chirality artificial spin
exploring black hole superkicks
fast electron transfer single molecule natively structured redox protein
freshly formed dust cassiopeia supernova remnant revealed spitzer space telescope
filamentary clouds prestellar cores stellar initial highlights herschel gould belt survey letter
global collapse molecular clouds formation mechanism massive stars
herschel exploitation local galaxy andromeda helga star formation
herschel atlas evolution luminosity function letter
herschel atlas rapid evolution dust galaxies last billion years
implications origin ligo observations
improved measurements temperature polarization cosmic microwave background quad
flight calibration herschel spire instrument letter
inhomogeneous broadening phosphorus donor lines infrared spectra single crystalline sige
inspiral merger ringdown waveforms black hole binaries nonprecessing spins
kinetics inner ring exciton emission pattern coupled gaas quantum wells
long range electron tunnelling oligo porphyrin molecular wires
measurement charge current magnetic monopoles spin letter
measuring domain wall fidelity lengths using chirality filter
microcavity controlled coupling excitonic qubits
nanocrystalline diamond nanoelectrode arrays ensembles
near field interaction domain walls adjacent permalloy nanowires
orientation dependent electron transport single redox protein
origin quantum ring formation droplet epitaxy
parity violation constraints using cosmic microwave background polarization spectra observations quad polarimeter
planck early results planck mission
planck early results first assessment high frequency instrument flight performance
radiation driven implosion triggered star formation
redox tuning cytochrome facile metal porphyrin substitution
resonant four wave mixing gold nanoparticles three dimensional cell microscopy
running droplets gallium evaporation gallium arsenide
search gravitational waves associated gamma bursts ligo science virgo science runs
search gravitational waves mass compact binary coalescence days ligo fifth science
search gravitational wave bursts associated gamma bursts using data ligo science virgo science
seren code star planet formation simulations
silicon model trap time domain measurements donor rydberg states
single molecule mapping long range electron transport cytochrome variant
size dependent reactivity diamond nanoparticles
spin orbital magnetism lamno srtio interfaces
spin flip limited exciton dephasing cdse colloidal quantum dots
static magnetic order revealed muon spin relaxation exterior muon implantation
submillimetre galaxies reside dark matter haloes masses greater solar masses
testing gravitational wave searches numerical relativity waveforms results first numerical injection analysis ninja project
meter south pole telescope
detection population submillimeter bright strongly lensed galaxies
herschel atlas
herschel exploitation local galaxy andromeda helga dust andromeda
herschel reference survey dust early type galaxies across hubble sequence
herschel spire instrument flight performance
importance episodic accretion mass star formation
inner active galactic nucleus revealed radio outburst
properties brown dwarfs mass hydrogen burning stars formed disc fragmentation
time resolved dynamics shallow acceptor transitions silicon
transition voltage spectroscopy porphyrin molecular wires
triangulation gravitational wave sources network detectors
tuneable optical lenses diamond thin films
jaynes cummings ladder quantum microcavity system
post newtonian numerical relativity waveforms meet
pipeline analysis package autonomous gravitational wave burst searches
dust obscured massive maximum starburst galaxy redshift
fast track towards higgs spin parity
magnetic reciprocal isolator broadband terahertz operation
accessible light bullets synergetic nonlinearities
adiabatic entanglement atom cavity
angular correlations multi final states dependent parton showers
bounds nonminimal coupling higgs boson gravity
contraints primordial gaussianity bispectrum trispectrum consistency test single field inflation
power spectra cosmic strings predictions planck satellite beyond
combined analysis three phases solar neutrino data sudbury neutrino observatory
conditions large gaussianity field slow roll inflation
confirmation general relativity large scales weak lensing galaxy velocities
cosmic microwave anisotropies semilocal strings
cosmological parameter constraints galaxy galaxy lensing galaxy clustering sdss
cosmological radiative transfer comparison project radiation hydrodynamic tests
demonstration stable ultrafast laser based nonlinear microcavity
describing viable technicolor scenarios
detecting rise fall first stars impact cosmic reionization
dissipation control cavity oscillating mode structures
efficient wavelength conversion parametric gain four wave mixing high index doped silica waveguide
escaping solitons trapping potential
estimators statistical anisotropy
evolution adiabatic limit
first direct observation muon antineutrino disappearance
fitting data cosmic strings inflation
forward production large hadron collider
forward boson production unintegrated quark density
galaxy passive spirals
galileon inflation
grand unification enhanced quantum gravitational effects
hermes spire galaxy number counts
higgs boson production veto
improved limit permanent electric dipole moment
improved search muon neutrino electron neutrino oscillations minos
independent measurement total active solar neutrino flux using array proportional counters sudbury neutrino observatory
inflationary trispectrum graviton exchange
large slow roll corrections bispectrum noncanonical inflation
limits anomalous couplings higgs boson electroweak gauge bosons
limits primordial gaussianity minkowski functionals wmap temperature anisotropies
longitudinal momentum shifts showering nonperturbative corrections matched next leading order shower event generators
energy threshold analysis phase phase data sets sudbury neutrino observatory
measurement neutrino oscillations minos detectors numi beam
measurement lifetime fully partially reconstructed decays collisions
measurement centrality dependence yields observation production lead lead collisions atlas detector
measurement neutrino mass splitting flavor mixing minos
mesoscopic entanglement induced spontaneous emission solid state quantum optics
motion acoustic peak correlation function
optimized estimators primordial trispectrum
gaussianity beyond slow roll multi field inflation
global logarithms algorithms high shapes
linear evolution cosmological structures warm dark matter models
nsusy fits
observation gradient catastrophe generating solitons
optimisation variables studying dilepton transverse momentum distributions hadron colliders
parametric solitons dimensional lattices purely nonlinear origin
performance atlas trigger system
phenomenology event shapes hadron colliders
planck results cosmological parameters
pseudomodes effective description memory markovian dynamics state systems structured reservoirs
quantum gravity renormalization newton constant
remarks higgs inflation
scale dependent bias induced local gaussianity comparison body simulations
scale dependent gaussianity probes inflationary physics
search direct production charginos neutralinos events three leptons missing transverse momentum collisions atlas detector
search parity violating supersymmetry events four leptons sqrt collisions atlas detector
search scalar bottom quark pair production atlas detector collisions
search supersymmetry events three leptons missing transverse momentum sqrt collisions atlas detector
search supersymmetry collisions final states missing transverse momentum jets
search supersymmetry collisions final states missing transverse momentum jets atlas detector
search decay atlas detector
shaping itinerant quantum field multimode squeezed vacuum dissipation
simulating quantum magnet trapped ions
picosecond phase sensitive optical pulse characterization chip
sudden death sudden birth entanglement common structured reservoirs
synthetic gauge fields vibrational excitations trapped ions
testing cosmology extreme galaxy clusters
atlas experiment cern large hadron collider
atlas experiment cern large hadron collider
atlas simulation infrastructure
buildup hubble sequence cosmos field
temperature bispectrum induced cosmic strings
contribution high redshift galaxies cosmic reionization results deep imaging hubble ultra deep field
contribution starbursts normal galaxies infrared luminosity functions
effect primordial gaussianity topology large scale structure
effect intergalactic environment observability emitters reionization
evolution stellar mass implied star formation history
herschel multi tiered extragalactic survey hermes
linear power spectrum observed source number counts
shape lensing bispectrum
star formation history mass selected galaxies cosmos field
suppression star formation powerful active galactic nuclei
cosmos perspective infrared radio relation constraints selection biases evolution infrared radio properties star forming active galactic nucleus galaxies intermediate high redshift
cluster survey forecasting cosmological cluster scaling relation parameter constraints
cluster survey optical analysis methodology first data release
cluster survey analysis methodology
breit–pauli distorted wave implementation autostructure
cusp electron millimeter wave gyrodevices
fluorescence lifetime based fibre optic glucose sensor using glucose galactose binding protein
surface patterned chip strong source ultracold atoms quantum technologies
wide bandwidth free electron laser mode locking using current modulation
adler synchronization spatial laser solitons pinned defects
optical delay line using semiconductor cavity solitons
ultracold high density sample rovibronic ground state molecules optical lattice
ancilla driven universal quantum computation
annular fast electron transport silicon arising temperature resistivity
atomic three body loss dynamical three body interaction
binary search trees generalized measurements
biocatalytic induction supramolecular order
calculation experimental test cooling factor tungsten
cavity soliton laser frequency selective feedback
coherent time evolution single electron wave function
consistency atomic data interpretation beam emission spectra
coupling polarization spatial degrees freedom highly divergent emission broad area square vertical cavity surface emitting lasers
creation luminescence size selected gold nanorods
defect evolution interplay type
demonstration inductively coupled ring trap cold atoms
dense attosecond electron sheets laser wakefields using ramp density transition
dielectronic recombination addressing half open shell
dirac matrix pseudo states
direct observation turbulent magnetic fields dense laser produced plasmas
discrete breathers negative temperature states
double layer ionic liquids nature camel shape capacitance
duplex symmetry relation conservation optical helicity
dynamical crystal creation polar molecules rydberg atoms optical lattices
early detection amyloid aggregation using intrinsic fluorescence
effect lattice structure energetic electron transport solids irradiated ultraintense laser pulses
electron bunch length measurements laser accelerated electrons using single shot time domain interferometry
enhanced collimated monoenergetic acceleration shaped foil target irradiated circularly polarized laser pulse
enhanced frequency conversion vapor
experimental demonstration quantum digital signatures using phase encoded coherent states light
extending dark optical trapping geometries
cycle laser driven electron acceleration
cycle pulse generation free electron laser
full characterization quantum spiral bandwidth entangled biphotons
generating high current monoenergetic proton beams circularly polarized laser pulse phase stable acceleration regime
generation microwave pulses band combination relativistic backward wave oscillator helical waveguide compressor
generation scaled protogalactic seed magnetic fields laser produced shock waves
generation stable divergence electron beams laser wakefield acceleration steady state flow cell
geometrical theory resonances nanoparticles shape
giant subthreshold amplification synchronously pumped optical parametric oscillators
gold nanorods fluorescence lifetime imaging biology
guiding relativistic electron beams solid targets resistively controlled magnetic fields
high power wideband gyrotron backward wave oscillator operating towards terahertz region
high resolution cathodoluminescence hyperspectral imaging surface features ingan multiple quantum well structures
highly mismatched crystalline amorphous xasx alloys whole composition range
identification prime optical center
induced magnetic moment ions
ionic liquid near charged wall structure capacitance electrical double layer
kinetic modelling shape dependent evolution faceted gold nanoparticles
laser acceleration monoenergetic protons double layer emerging ultra thin foil
laser cooling single laser beam planar diffractor
laser driven acceleration electrons partially ionized plasma channel
laser driven fast electron collimation targets resistivity boundary
light cone like spreading correlations quantum many body system
emittance high brilliance relativistic electron beams laser plasma accelerator
luminescence ions alxga across entire alloy composition range
measuring entanglement growth quench dynamics bosons optical lattice
minimagnetospheres lunar surface formation lunar swirls phys lett
mode locking free electron laser amplifier
modelling measured tungsten spectra asdex upgrade predictions iter
monoenergetic electronic beam production using dual collinear laser pulses
monoenergetic energy doubling hybrid laser plasma wakefield accelerator
nondemolition measurement vacuum state complement
nonlinear theory quantum diode dense fermi magnetoplasma
novel attractive force ions quantum plasmas
numerical investigation instability nonlinear evolution narrow band directional ocean waves
observation spatially ordered structures dimensional rydberg
opacities spectra process ejecta neutron star mergers
optical amplifier powered quantum optical amplification
optical control scattering absorption lineshape nanoparticles
optical energies allnn epilayers
optical helicity optical spin related quantities electromagnetic theory
optical spectroscopic methods probing conformational stability immobilised enzymes
pinning quantum phase transition luttinger liquid strongly interacting bosons
probing light emission quantum wells within single nanorod
production picosecond kilojoule petawatt laser pulses raman amplification nanosecond pulses
quantum computing alkaline earth metal atoms
quantum correlations optical angle orbital angular momentum variables
quantum deeply bound ground state molecules
quantum optical state comparison amplifier
rapid coherent optical modulation atomic momenta pseudoresonances
rapid nondestructive analysis threading dislocations wurtzite materials using scanning electron microscope
realization semiconductor based cavity soliton laser
realization excited strongly correlated quantum phase
relationship protein structural fluctuations rebinding dynamics ferric haem nitrosyls
relaxation compressively strained alinn
simulations efficient raman amplification multipetawatt regime
single atom resolved fluorescence imaging atomic mott insulator
single laser beam tetrahedral magneto optical trap
single spin addressing atomic mott insulator
solitons semiconductor microcavities
state dependent pseudoresonances excess noise
structural optical characterization implanted
structure vibrational dynamics model compounds fefe hydrogenase enzyme system ultrafast dimensional infrared spectroscopy
suppression dielectronic recombination finite density effects
surface wave cherenkov maser based periodic lattice
effect point mutation equilibrium structural fluctuations ferric myoglobin
time resolved fret fluorescence spectroscopy visible fluorescent protein pairs
switch switch effects potassium sodium ions alpha poly glutamate conformations aqueous solutions
towards understanding structure capacitance electrical double layer ionic liquids
transform limited pulse generation high brightness self amplified spontaneous emission free electron laser
trans spectral orbital angular momentum transfer four wave mixing vapor
qubit hamiltonian tomography bayesian analysis noisy data
ultracold electron bunch generation plasma photocathode emission acceleration beam driven plasma blowout
ultrafast spin induced polarization oscillations tunable lifetime vertical cavity surface emitting lasers
weighing supported nanoparticles size selected clusters mass standards nanometrology
catalog extended green objects glimpse survey sample massive young stellar object outflow candidates
cold neptune mass planet ogle cold neptunes common
comparison chemistry dust cloud formation ultracool dwarf model atmospheres
tunable impurity kondo system atomic point contact
advanced device architecture highly efficient organic light emitting diodes orange emitting crosslinkable iridium complex
earth size planet earth like density
electrically pumped polariton laser
empirical correction activity effects temperatures radii estimated masses mass stars brown dwarfs
orbital period days jupiter planet wasp
anisotropic energy gaps iron based superconductivity intraband quasiparticle interference lifeas
bipolaron formation organic solar cells observed pulsed electrically detected magnetic resonance
predict global magnetic topology main sequence star position hertzsprung russell diagram
coexistence topological state dimensional electron surface
coherent particle transfer demand single electron source
collective dynamics bose einstein condensates optical cavities
comet like mineralogy olivine crystals extrasolar proto kuiper belt
consistent simulations substellar atmospheres nonequilibrium dust cloud formation
creation control dimensional electron liquid bare srtio surface
creation arbitrary dicke noon states trapped qubits global addressing composite pulses
damping exciton rabi rotations acoustic phonons optically excited ingaas gaas quantum dots
determining optimum morphology high performance polymer fullerene organic photovoltaic cells
diode pumped femtosecond solid state waveguide laser pulse repetition rate
dirac strings magnetic monopoles spin
direct observation correlations individual photon emission events microcavity laser
discovery jupiter saturn analog gravitational microlensing
dispersion control slow light slotted photonic crystal waveguides
distributing entanglement separable states
efficient frequency shifting dispersive waves solitons
emergent quantum confinement topological insulator surfaces
enhanced energy storage chaotic optical resonators
entanglement detection conductance measurements carbon nanotube cooper pair splitters
entropy landscape phase formation associated quantum criticality
episodic formation cometary material outburst young like star
evidence competition superconducting state pseudogap state bipb srla muon spin rotation experiments
evolution light trapped soliton microstructured fiber
exciton diffusion measurements poly hexylthiophene
exploiting multimode waveguides pure fibre based imaging
femtosecond pulse operation codoped crystalline laser near
fiber optical analog event horizon
frequency solar like systems giants beyond snow line high magnification microlensing events
galaxy mass assembly gama survey diagnostics core data release
gaussian multipartite bound information
green light emission silicon slow light enhanced third harmonic generation photonic crystal waveguides
heavy electron quasiparticle interference real space electronic structure
helical modes carbon nanotubes generated strong electric fields
high field superconductivity electronic topological transition urhge
high triplet energy dendrons enhancing luminescence deep blue phosphorescent iridium complexes
lines tauri stars
cooper pairs vanish approaching mott insulator cacu
variable accretion young stars
hybrid optoelectronics polymer laser pumped nitride light emitting diode
imaging cooper pairing heavy fermions cecoin
imaging fano lattice hidden order transition
situ wavefront correction application micromanipulation
fiber common path optical coherence tomography using conical fiber
inhomogeneous magnetic phases fulde ferrell larkin ovchinnikov like phase
interferometric identification pre–brown dwarf
intra unit cell electronic nematicity high copper oxide pseudogap states
ionizing feedback massive stars massive clusters disruption bound clusters photoionization
lamp long term accretion monitoring programme tauri stars chamaeleon
large tunable rashba spin splitting dimensional electron
large scale magnetic topologies late dwarfs
laser induced rotation cooling trapped microgyroscope vacuum
line profile tomography exoplanet transits giant planet transiting rapidly rotating star
long range dimensional longitudinal optical binding
magnetic cycles planet hosting star bootis
magnetospheric accretion tauri star tauri
majorana edge states interacting dimensional systems
mass transfer transiting stream magnetopause close exoplanetary systems applications wasp
milky potentials cold dark matter modified newtonian dynamics large magellanic cloud bound orbit
monodisperse conjugated polymer particles suzuki miyaura dispersion polymerization
muon spin rotation measurements unusual vortex glass phase layered superconductor cacu
negative frequency resonant radiation
nematic electronic structure parent state iron based superconductor xcox
optical gain plasmonic waveguide embedded fluorescent polymer
nonequilibrium dynamics coupled qubit cavity arrays
resonant cavity coupling potential resonant single quantum spectroscopy
stationary dynamo magnetospheric accretion processes classical tauri star
nuclear magnetism electronic order nanotubes
galaxy stellar mass function mass metallicity relation implied baryonic mass function
shapes structures high redshift compact galaxies
bound planets milky star microlensing observations
optical vortex trap resonant confinement metal nanoparticles
optically mediated particle clearing using airy wavepackets
phonon induced rabi frequency renormalization optically driven single ingaas gaas quantum dots
practicality spin chain wiring diamond quantum technologies
quantum oscillations high carrier mobility delafossite pdcoo
quantum oscillations overdoped high superconductor
quantum oscillations underdoped cuprate
quantum spin photon entanglement frequency downconversion telecom wavelength
radiation thermo chemical models protoplanetary disks hydrostatic disk structure inner
resolving debris discs infrared early highlights debris survey
searching star planet interactions within magnetosphere
sensitive explosive vapor detection polyfluorene lasers
shocks cooling origin star formation rates spiral galaxies
similarity scattering rates metals showing linear resistivity
single cell biological lasers
solid state quantum memory using nuclear spin
spectroscopic fingerprint phase incoherent superconductivity underdoped cacu
spin orbit angle measurements southern transiting planets insights dynamical origins jupiters
spontaneous rotating vortex lattices pumped decaying condensate
star protoplanetary disk properties orion suburbs
stellar velocity profiles line strengths four effective radii early type galaxies
strong electron correlations normal state iron based fese superconductor observed angle resolved photoemission spectroscopy
structure formation fifth force body versus linear simulations
studying physical diversity late dwarfs dynamical masses
saturn planet likely galactic bulge
substellar objects nearby young clusters sonyc bottom initial mass function
surface electron accumulation charge neutrality level
systematic design flat band slow light photonic crystal waveguides
temperature magnetic field dependence kondo system weak coupling regime
atlas project volume limited sample nearby early type galaxies science goals selection criteria
development luminescent concentrators pumping organic semiconductor lasers
efficiency star formation clustered distributed regions
energy output universe
extreme microlensing event ogle terrestrial parallax observation thick disk brown dwarf
hubble space telescope wide field camera early release science data panchromatic faint object counts wavelength
lick monitoring project velocity delay maps maximum entropy method
simultaneous formation massive stars stellar clusters
spitzer glimpse surveys view milky
stellar wind cycles planetary radio emission system
structure broad line region active galactic nuclei reconstructed velocity delay maps
timing starburst connection
topological defects coupling smectic modulations intra unit cell nematicity cuprates
photon absorption lasing first generation bisfluorene dendrimers
ultracompact power optical switch based silicon photonic crystals
ultrafast laser inscribed channel waveguide lasers
unconventional magnetization processes thermal runaway spin
universality galactic surface densities within dark halo scale length
vortex imaging vortex lattice transitions superconducting single crystals
active edge silicon detector tests muons
active edge silicon sensors different electrode configurations radiation hardness noise performance
silicon sensors design large area production quality assurance atlas pixel detector upgrade
change optical polarization associated flare blazar
close halo large transparent grains around extreme giant stars
dielectrically embedded flat mesh lens millimetre waves applications
distortion high redshift galaxy number counts gravitational lensing
high speed bipolar outflow archetypical pulsating star mira
large hadron electron collider cern report physics design concepts machine detector
multi epoch vlbi survey kinematics sources analysis kinematics
novel broadband band polarizer flat phase response
novel detector graphitic electrodes diamond
population fast radio bursts cosmological distances
population gamma millisecond pulsars seen fermi large area telescope
refined model spinning dust radiation
adsorbate induced modification surface electronic structure pyrocatechol adsorption anatase rutile surfaces
atlas interpreting pulsar light curves
cooler buncher high sensitivity collinear laser spectroscopy isolde
anisotropic dark energy anomalies
anomalous microwave emission region
anomalous transition strength proton unbound nucleus
aspects cosmological expansion gravity models
atomic molecular signatures charged particle ionization
azimuthal decorrelations jets orders
beam dynamics design studies superconducting radioactive beam postaccelerator
beam related machine protection cern large hadron collider experiments
bright radio emission ultraluminous stellar mass microquasar
